iso_code,country,sdg_region,bound,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,,,,,,,,,
BLR,Belarus,Europe and Northern America,Upper,15.5315,15.5040,15.6436,15.8567,15.9895,16.0193,15.8331,15.4479,14.8275,13.9828,13.0698,12.1221,11.2338,10.4194,9.6862,8.9965,8.2518,7.5078,6.8356,6.2571,5.7684,5.3567,5.0157,4.7267,4.4695,4.2346,3.9981,3.7635,3.5440,3.3599,3.2227,3.1235,3.0732,3.0427,,,,,,,,,
BLZ,Belize,Latin America and the Caribbean,Lower,34.5747,32.5838,30.8191,29.2190,27.8607,26.7535,25.8333,25.0007,24.2954,23.6155,22.9522,22.3107,21.6911,21.1035,20.5514,20.0660,19.6087,19.1804,18.7764,18.3397,17.8906,17.3858,16.7990,16.1398,15.4504,14.7942,14.1672,13.5936,13.1022,12.7061,12.3696,12.0665,11.7651,11.4333,,,,,,,,,
BLZ,Belize,Latin America and the Caribbean,Median,39.2592,36.8949,34.8039,32.9611,31.3154,29.8588,28.5841,27.4320,26.3670,25.3809,24.4655,23.6004,22.8200,22.1356,21.5353,21.0285,20.5595,20.1352,19.7236,19.2987,18.8294,18.2961,17.6884,17.0195,16.3246,15.6417,14.9923,14.4044,13.8983,13.4824,13.1719,12.9537,12.8202,12.7358,,,,,,,,,
BLZ,Belize,Latin America and the Caribbean,Upper,44.7184,41.9195,39.4526,37.1933,35.2024,33.3570,31.7217,30.1355,28.6828,27.3314,26.0838,24.9593,24.0274,23.2454,22.6076,22.0718,21.5993,21.1855,20.7521,20.3134,19.8233,19.2600,18.6387,17.9511,17.2673,16.5538,15.8730,15.2759,14.7524,14.3390,14.0421,13.9241,13.9611,14.1565,,,,,,,,,
BOL,Bolivia (Plurinational State of),Latin America and the Caribbean,Lower,115.2314,110.7389,106.2322,101.7757,97.2438,92.8024,88.3194,83.8594,79.4938,75.1204,70.8376,66.7104,62.7246,58.9315,55.2803,51.8419,48.5671,45.4045,42.4695,39.7261,37.1990,34.7494,32.4605,30.2066,28.1277,26.2507,24.5655,23.0939,21.6457,20.2351,18.8938,17.6281,16.4869,15.4362,,,,,,,,,
BOL,Bolivia (Plurinational State of),Latin America and the Caribbean,Median,121.6981,116.9628,112.2317,107.5895,102.9907,98.4322,93.8486,89.2614,84.6698,80.1523,75.7189,71.4204,67.3573,63.5055,59.8627,56.3980,53.1234,50.0396,47.1658,44.4788,41.9958,39.6733,37.4707,35.4124,33.5298,31.7996,30.3067,29.0002,27.8094,26.7182,25.7344,24.8140,23.9438,23.1037,,,,,,,,,
BOL,Bolivia (Plurinational State of),Latin America and the Caribbean,Upper,128.7231,123.6833,118.8057,113.9748,109.2179,104.4722,99.7609,94.9272,90.1639,85.4031,80.7832,76.3958,72.2197,68.3212,64.6340,61.2206,57.9889,54.9619,52.1141,49.5262,47.1662,44.9958,42.9967,41.1905,39.5174,38.0139,36.8115,36.0716,35.5327,35.1154,34.8186,34.6687,34.5456,34.5130,,,,,,,,,
BRA,Brazil,Latin America and the Caribbean,Lower,58.8335,56.2040,53.4135,50.4863,47.5555,44.6273,41.8797,39.2331,36.7531,34.4679,32.2354,30.1506,28.1570,26.2932,24.5870,23.0266,21.6909,20.5737,19.5959,18.8021,18.1047,17.4777,16.9070,16.3641,15.8911,15.4435,16.1179,14.7266,14.4302,14.1789,13.8984,13.5633,13.1531,12.7083,,,,,,,,,
BRA,Brazil,Latin America and the Caribbean,Median,63.0757,60.2409,57.2081,54.0704,50.8905,47.7389,44.7345,41.9051,39.2606,36.7800,34.4505,32.2114,30.1151,28.1479,26.3042,24.6146,23.0771,21.7252,20.5365,19.4937,18.6132,17.8646,17.2433,16.7304,16.3112,15.9638,16.7790,15.4282,15.2119,15.0338,14.8719,14.7336,14.5944,14.4415,,,,,,,,,
BRA,Brazil,Latin America and the Caribbean,Upper,67.5919,64.4524,61.2449,57.8869,54.4691,51.0960,47.8787,44.8348,41.9878,39.3422,36.8815,34.5724,32.3123,30.1741,28.1388,26.2537,24.5036,22.9130,21.4802,20.2214,19.1295,18.2636,17.5892,17.0955,16.7350,16.5028,17.4729,16.1803,16.0454,15.9614,15.9142,15.9718,16.1358,16.3552,,,,,,,,,
BRB,Barbados,Latin America and the Caribbean,Lower,17.0037,16.2265,15.4948,14.8264,14.2670,13.8190,13.4795,13.2882,13.2064,13.2359,13.3370,13.4862,13.6562,13.7923,13.8355,13.7764,13.6457,13.4535,13.2322,12.9744,12.6912,12.3699,11.9862,11.5025,10.9882,10.4445,9.8786,9.3203,8.7612,8.2139,7.6874,7.2038,6.7426,6.3287,,,,,,,,,
BRB,Barbados,Latin America and the Caribbean,Median,18.1153,17.3082,16.5526,15.8909,15.3101,14.8626,14.5333,14.3253,14.2263,14.2463,14.3647,14.5223,14.6950,14.8223,14.8731,14.8268,14.6975,14.5179,14.3064,14.0853,13.8873,13.6883,13.5024,13.3101,13.0641,12.7944,12.4761,12.1209,11.7723,11.4083,11.0650,10.7219,10.3834,10.0397,,,,,,,,,
BRB,Barbados,Latin America and the Caribbean,Upper,19.3138,18.4914,17.7181,17.0283,16.4545,15.9710,15.6287,15.4121,15.3186,15.3291,15.4403,15.6140,15.7948,15.9468,16.0181,15.9880,15.8588,15.7004,15.4727,15.2753,15.1275,15.0897,15.1610,15.2730,15.4097,15.4809,15.6319,15.7399,15.8034,15.8988,15.9480,16.0227,16.1158,16.1225,,,,,,,,,
BRN,Brunei Darussalam,Eastern and South-Eastern Asia,Lower,12.5377,12.4651,12.3753,12.2227,11.9682,11.6206,11.2188,10.7973,10.3734,10.0020,9.6631,9.3782,9.1571,9.0033,8.9002,8.8515,8.8484,8.8614,8.9155,8.9850,9.0506,9.1286,9.2082,9.2724,9.3118,9.3295,9.3169,9.2856,9.2188,9.1254,8.9541,8.7124,8.4157,8.0665,,,,,,,,,
BRN,Brunei Darussalam,Eastern and South-Eastern Asia,Median,13.3165,13.2223,13.1305,12.9703,12.7024,12.3455,11.9281,11.4814,11.0494,10.6542,10.3111,10.0255,9.8001,9.6344,9.5310,9.4825,9.4749,9.5028,9.5554,9.6192,9.7012,9.7891,9.8720,9.9417,9.9838,10.0033,9.9999,9.9645,9.9088,9.8347,9.7385,9.6434,9.5284,9.3906,,,,,,,,,
BRN,Brunei Darussalam,Eastern and South-Eastern Asia,Upper,14.1476,14.0363,13.9109,13.7502,13.4621,13.0955,12.6569,12.1841,11.7532,11.3439,10.9888,10.6844,10.4637,10.2938,10.1785,10.1381,10.1360,10.1659,10.2239,10.2958,10.3794,10.4670,10.5507,10.6163,10.6677,10.6992,10.7013,10.6803,10.6416,10.6081,10.6338,10.6878,10.8054,10.9210,,,,,,,,,
BTN,Bhutan,Central and Southern Asia,Lower,111.1597,107.1525,103.1039,99.1042,95.2148,91.1296,86.9437,82.5475,78.1153,73.8758,69.8089,65.8630,62.1297,58.3784,54.7291,50.9232,47.0724,43.3406,39.6680,36.0794,32.6450,29.5445,27.0173,24.9586,23.1719,21.5065,20.0253,18.5730,17.3234,16.1988,15.1553,14.2188,13.3152,12.5495,,,,,,,,,
BTN,Bhutan,Central and Southern Asia,Median,128.1956,122.7872,117.6219,112.5153,107.4823,102.4549,97.5395,92.6437,87.6872,83.0166,78.4818,74.0057,69.6278,65.3705,61.1829,57.0984,53.2342,49.5926,46.2061,43.0793,40.2766,37.7490,35.6118,33.7715,32.1772,30.8403,29.6064,28.5287,27.4463,26.4556,25.4906,24.6912,23.8639,23.0581,,,,,,,,,
BTN,Bhutan,Central and Southern Asia,Upper,149.8777,142.8619,135.9136,129.2493,122.5355,116.2460,109.8566,103.9745,98.3943,93.0926,87.8450,82.7695,77.7209,72.8905,68.2955,64.0607,60.1968,56.9167,54.1452,51.7316,49.6280,47.8633,46.5400,45.4520,44.8771,44.5128,43.9164,43.5304,43.3068,43.1859,43.1358,42.9279,42.5425,42.0473,,,,,,,,,
BWA,Botswana,Sub-Saharan Africa,Lower,41.8011,43.8843,47.0363,51.0898,55.1546,54.9659,57.1322,58.0670,59.0291,61.0552,62.3734,63.0881,63.0117,62.6508,60.8785,55.5416,49.9214,47.1349,45.5293,43.0088,41.1030,41.2840,38.1905,34.8273,32.4320,29.1533,26.4974,23.4698,21.6036,20.1674,18.7519,17.1683,15.9422,14.8939,,,,,,,,,
BWA,Botswana,Sub-Saharan Africa,Median,50.0660,52.8919,57.0132,61.9830,67.2133,67.4016,70.9940,73.6687,75.6942,79.1086,81.1199,81.2467,79.9987,78.4775,76.3140,70.2988,64.3424,61.6064,60.3360,57.7893,55.8177,56.7500,53.4314,50.9910,51.1435,49.8054,48.9740,46.5473,45.8765,44.9939,43.8911,42.0255,40.6584,39.5682,,,,,,,,,
BWA,Botswana,Sub-Saharan Africa,Upper,60.3143,63.9423,69.0043,74.5487,80.9454,82.3917,88.8317,94.3691,99.1607,104.3038,105.7147,103.9411,99.5633,96.0914,93.3929,88.2129,83.9484,83.8968,84.5448,82.5903,81.5105,85.2598,84.7737,87.1097,94.6261,97.7053,101.7988,101.8996,104.5927,106.3753,108.1055,106.9489,106.2895,104.3678,,,,,,,,,
CAF,Central African Republic,Sub-Saharan Africa,Lower,160.1298,159.8411,159.6311,159.1480,158.9365,158.4237,157.5296,156.2833,154.7140,152.8083,150.3355,147.3279,144.2257,140.7933,137.0531,133.2637,129.0555,124.9077,120.9172,425.1963,131.8454,110.3718,107.0073,116.3111,157.9470,98.0131,107.2801,128.2967,99.4444,198.9144,98.3985,134.1592,296.4739,68.5874,,,,,,,,,
CAF,Central African Republic,Sub-Saharan Africa,Median,177.4946,177.0726,176.5926,176.0223,175.2950,174.4741,173.3344,171.9595,170.1709,167.9755,165.5485,162.8002,159.4499,155.9526,152.2370,148.3565,143.7607,139.5290,135.6231,478.9320,149.2267,125.3832,122.2568,133.5503,182.5779,114.1406,126.0750,152.3734,119.7887,243.1205,122.6227,171.2524,387.4425,92.1959,,,,,,,,,
CAF,Central African Republic,Sub-Saharan Africa,Upper,196.1838,195.4825,194.7388,194.0102,193.2667,192.0714,190.8887,189.3700,187.6535,185.6513,183.3700,180.6019,177.1443,173.4643,168.9578,164.5686,159.8501,155.5014,151.5671,537.9209,168.3306,142.0644,139.1776,152.8317,210.1645,132.3385,147.4286,180.2738,143.1724,294.9779,151.8540,217.2826,503.6573,123.4822,,,,,,,,,
CAN,Canada,Europe and Northern America,Lower,8.1062,7.8249,7.5527,7.2899,7.0429,6.8100,6.5986,6.4175,6.2689,6.1719,6.1176,6.0888,6.0759,6.0612,6.0330,5.9922,5.9343,5.8661,5.7842,5.7068,5.6294,5.5549,5.4829,5.4061,5.3333,5.2620,5.1943,5.1397,5.0925,5.0543,5.0222,4.9886,4.9381,4.8479,,,,,,,,,
CAN,Canada,Europe and Northern America,Median,8.2483,7.9581,7.6791,7.4129,7.1600,6.9263,6.7152,6.5350,6.3920,6.2914,6.2286,6.1949,6.1790,6.1651,6.1376,6.0946,6.0356,5.9619,5.8832,5.8028,5.7260,5.6496,5.5733,5.4976,5.4233,5.3516,5.2866,5.2306,5.1854,5.1474,5.1184,5.1000,5.0881,5.0643,,,,,,,,,
CAN,Canada,Europe and Northern America,Upper,8.3978,8.1022,7.8148,7.5439,7.2848,7.0479,6.8348,6.6474,6.5038,6.4006,6.3368,6.3018,6.2856,6.2750,6.2502,6.2031,6.1411,6.0639,5.9825,5.9032,5.8271,5.7499,5.6703,5.5972,5.5190,5.4446,5.3798,5.3210,5.2752,5.2370,5.2113,5.2119,5.2422,5.2939,,,,,,,,,
CHE,Switzerland,Europe and Northern America,Lower,7.9391,7.6188,7.2610,6.8799,6.5049,6.1894,5.9428,5.7677,5.6472,5.5498,5.4575,5.3580,5.2521,5.1355,5.0130,4.8913,4.7736,4.6607,4.5636,4.4712,4.4027,4.3397,4.2887,4.2415,4.1889,4.1293,4.0624,3.9960,3.9390,3.8901,3.8604,3.8310,3.7827,3.7082,,,,,,,,,
CHE,Switzerland,Europe and Northern America,Median,8.1680,7.8377,7.4642,7.0760,6.7130,6.4037,6.1583,5.9717,5.8344,5.7285,5.6334,5.5377,5.4333,5.3129,5.1884,5.0635,4.9408,4.8278,4.7270,4.6381,4.5602,4.4946,4.4370,4.3862,4.3354,4.2734,4.2052,4.1400,4.0833,4.0367,4.0042,3.9820,3.9631,3.9436,,,,,,,,,
CHE,Switzerland,Europe and Northern America,Upper,8.4303,8.0775,7.6817,7.2767,6.9169,6.6111,6.3625,6.1661,6.0181,5.9119,5.8208,5.7299,5.6267,5.5041,5.3717,5.2374,5.1097,4.9990,4.8919,4.7974,4.7165,4.6486,4.5931,4.5370,4.4822,4.4160,4.3479,4.2845,4.2277,4.1821,4.1517,4.1371,4.1531,4.1968,,,,,,,,,
CHL,Chile,Latin America and the Caribbean,Lower,18.6354,17.2652,15.8752,14.6460,13.5776,12.8194,12.2793,11.9030,11.6369,11.2398,10.6929,10.0508,9.5312,9.2721,9.0764,8.9279,8.7727,8.6674,8.6662,8.6265,8.5410,8.3842,8.1922,8.0396,7.8743,7.7344,7.5685,7.3431,7.0807,6.8006,6.5975,6.5037,6.6340,6.8800,,,,,,,,,
CHL,Chile,Latin America and the Caribbean,Median,19.0557,17.6488,16.2508,14.9709,13.9023,13.1082,12.5598,12.1856,11.8929,11.5184,10.9380,10.2795,9.7648,9.4737,9.2974,9.1287,8.9731,8.8804,8.8545,8.8292,8.7313,8.5696,8.3910,8.2239,8.0661,7.9159,7.7445,7.5198,7.2443,6.9730,6.7661,6.6894,6.8175,7.1642,,,,,,,,,
CHL,Chile,Latin America and the Caribbean,Upper,19.4832,18.0427,16.6430,15.3037,14.2395,13.4114,12.8471,12.4789,12.1598,11.8110,11.1913,10.5145,10.0022,9.6779,9.5211,9.3351,9.1801,9.0978,9.0533,9.0466,8.9342,8.7623,8.5898,8.4092,8.2617,8.0959,7.9192,7.7019,7.4074,7.1521,6.9426,6.8759,7.0085,7.4663,,,,,,,,,
CHN,China,Eastern and South-Eastern Asia,Lower,49.5989,49.4670,48.8331,47.7865,46.3763,44.7842,42.9927,41.1259,39.1984,37.0328,34.7478,32.3189,29.7958,27.2703,24.8504,22.6074,20.6209,18.8783,17.3616,16.0514,14.8286,13.7073,12.6752,11.7449,10.8735,10.0915,9.3655,8.7015,8.1021,7.5464,7.0524,6.5673,6.0806,5.5884,,,,,,,,,
CHN,China,Eastern and South-Eastern Asia,Median,53.6641,53.1268,52.1679,50.8317,49.2667,47.4675,45.5775,43.5651,41.4217,39.1300,36.7157,34.1528,31.5120,28.8743,26.3540,24.0267,21.9380,20.0967,18.4745,17.0561,15.7595,14.5718,13.4823,12.4717,11.5447,10.7049,9.9348,9.2376,8.6086,8.0392,7.5166,7.0396,6.5950,6.1904,,,,,,,,,
CHN,China,Eastern and South-Eastern Asia,Upper,58.4458,57.3929,55.9461,54.2233,52.3328,50.3309,48.2862,46.1451,43.8994,41.5284,38.9730,36.2578,33.4084,30.5824,27.8945,25.4415,23.2454,21.3032,19.5948,18.0818,16.7148,15.4508,14.3168,13.2388,12.2483,11.3558,10.5471,9.8081,9.1395,8.5428,8.0083,7.5508,7.1746,6.8950,,,,,,,,,
CIV,Côte d'Ivoire,Sub-Saharan Africa,Lower,142.6187,143.2924,143.5692,143.5239,143.0476,142.1946,140.8932,138.9670,136.5802,133.9405,131.0245,127.7581,124.2454,120.6361,116.9075,113.1246,109.4631,105.6934,101.4501,97.9389,94.3593,91.2792,88.1599,84.7446,81.3070,78.1091,75.3320,72.5686,69.5256,66.4151,63.6474,60.7499,57.7417,54.7160,,,,,,,,,
CIV,Côte d'Ivoire,Sub-Saharan Africa,Median,153.0467,153.6049,153.7718,153.6232,153.0290,152.0294,150.6714,148.7512,146.4288,143.6159,140.5021,137.0822,133.4442,129.6332,125.7396,121.6223,117.8130,113.9183,109.4993,105.8312,102.1558,99.0810,95.9997,92.6576,89.2396,86.1482,83.5900,81.1429,78.5323,75.9142,73.7156,71.3771,69.1876,67.1289,,,,,,,,,
CIV,Côte d'Ivoire,Sub-Saharan Africa,Upper,164.5745,165.0200,165.0742,164.9838,164.2384,163.0035,161.7050,159.6698,157.2348,154.2150,151.0252,147.3996,143.3495,139.3663,135.3901,131.0892,127.0299,122.9324,118.3135,114.5317,110.7159,107.5749,104.5058,101.2278,97.8760,94.9455,92.7127,90.7316,88.5237,86.5772,85.2543,83.8164,83.0170,82.2990,,,,,,,,,
CMR,Cameroon,Sub-Saharan Africa,Lower,127.0776,128.6603,130.8789,133.0838,135.2619,136.8839,137.9600,138.2005,137.7097,136.2659,134.2054,131.2019,127.7712,124.4509,120.9614,117.8655,114.4507,111.3083,107.8728,104.3866,100.5194,96.5902,92.4340,88.1774,84.2466,80.1240,76.5056,72.7275,68.7448,65.0535,61.1305,57.0727,53.2469,49.9950,,,,,,,,,
CMR,Cameroon,Sub-Saharan Africa,Median,136.6457,138.1860,140.3577,142.7351,145.0222,146.9212,148.1125,148.5343,148.0378,146.6550,144.4486,141.4426,138.0692,134.6765,131.2797,128.0769,124.6145,121.2631,117.7148,114.2947,110.0395,105.8643,101.5887,97.2613,93.0853,88.9700,85.6163,82.4729,79.6849,77.2058,74.6493,72.1043,69.5224,67.2353,,,,,,,,,
CMR,Cameroon,Sub-Saharan Africa,Upper,147.1414,148.4818,150.5980,153.3378,156.2422,158.3160,159.7093,160.1785,159.6541,158.0890,155.7290,152.6398,149.1858,145.6696,142.2131,138.9757,135.5913,132.3397,128.6289,125.0892,120.6840,116.2199,111.6220,106.9813,102.7862,98.8010,95.8109,93.5486,92.1965,91.5854,91.2632,90.8354,90.3881,90.4073,,,,,,,,,
COD,Democratic Republic of the Congo,Sub-Saharan Africa,Lower,167.0502,165.2520,163.3306,161.7094,160.0740,158.4609,156.6176,154.2014,151.0152,147.8284,144.0652,140.1642,135.8952,131.1554,126.2897,121.2111,115.9971,110.6336,105.3756,99.7056,94.0643,88.6154,83.6444,78.8083,74.2585,69.9111,65.7254,61.7722,58.0249,54.2902,51.0180,47.7788,44.7301,42.0789,,,,,,,,,
COD,Democratic Republic of the Congo,Sub-Saharan Africa,Median,185.3107,183.0528,180.9875,178.8393,176.8847,174.8176,172.5427,169.9022,166.7634,163.1891,159.1901,154.8437,150.1904,145.4742,140.6525,135.8578,131.0856,126.4661,121.9353,117.5446,113.4927,109.6404,105.9962,102.4965,98.9748,95.6100,92.3385,89.3143,86.2514,83.4569,80.6986,78.1370,75.7334,73.1897,,,,,,,,,
COD,Democratic Republic of the Congo,Sub-Saharan Africa,Upper,205.6567,202.8311,200.0677,197.7222,195.3846,193.3833,191.0203,188.2583,184.7931,181.0140,176.2307,171.5438,166.6156,161.7349,156.7703,152.1705,147.9236,144.1999,140.7610,137.6153,135.0547,132.6042,130.3855,129.0164,128.2351,127.2769,126.9218,126.7851,126.4499,126.3501,125.8633,125.8332,125.4057,125.5494,,,,,,,,,
COG,Congo,Sub-Saharan Africa,Lower,80.4311,82.1922,84.8355,87.8325,91.1734,94.6923,98.0470,100.9838,102.8150,103.2778,102.1218,99.4110,95.3689,90.0033,84.0832,77.5327,71.2167,65.6823,61.0218,57.1416,53.4248,49.7433,46.0105,42.4095,39.2977,36.4117,33.7593,31.5578,29.5379,31.4311,25.8948,24.3984,22.8675,21.5417,,,,,,,,,
COG,Congo,Sub-Saharan Africa,Median,91.4780,93.1209,95.4411,98.3861,101.6056,105.1799,108.6730,111.9483,114.1688,114.8714,113.7166,110.6940,106.0485,100.1065,93.4813,86.6181,80.1530,74.3426,69.4886,65.5119,62.5226,60.1574,58.1632,56.3516,54.5288,52.6684,50.9269,49.2715,47.7139,52.3838,44.7324,43.3105,41.8638,40.5137,,,,,,,,,
COG,Congo,Sub-Saharan Africa,Upper,103.8162,105.1559,107.1754,109.9510,113.2716,116.9631,120.5850,123.8815,126.4935,127.5768,126.5203,123.2267,117.9200,111.2441,103.9603,96.5016,89.8600,83.8800,78.8178,75.0522,72.4014,71.0303,70.9460,72.1735,73.5528,74.3442,75.1340,75.8233,76.4226,87.0073,76.7087,76.7032,75.9319,76.3860,,,,,,,,,
COK,Cook Islands,Oceania,Lower,21.3642,21.2856,21.1999,21.0377,20.7746,20.3629,19.7745,19.0490,18.2313,17.4113,16.6314,15.9237,15.2429,14.5871,13.9436,13.2834,12.6244,12.0295,11.4540,11.0270,10.6851,10.4266,10.3129,10.2635,10.2395,10.2264,10.2275,10.1961,10.0822,9.9035,9.6436,9.3577,9.0003,8.5873,,,,,,,,,
COK,Cook Islands,Oceania,Median,23.7396,23.6925,23.6168,23.4548,23.1311,22.6451,21.9946,21.2001,20.3447,19.5010,18.6996,17.9435,17.2324,16.5466,15.8702,15.2010,14.5811,14.0186,13.5272,13.1432,12.8836,12.7771,12.8108,12.9425,13.1545,13.4150,13.6989,13.9907,14.2170,14.3372,14.3165,14.1565,13.9288,13.6428,,,,,,,,,
COK,Cook Islands,Oceania,Upper,26.4182,26.3685,26.2990,26.1416,25.8066,25.2694,24.5459,23.6476,22.7342,21.8543,21.0022,20.2171,19.4815,18.7954,18.1425,17.4914,16.8783,16.3606,15.9338,15.6282,15.5373,15.5857,15.8568,16.2695,16.8188,17.4413,18.1650,19.0317,19.8403,20.5189,20.9798,21.2682,21.4307,21.5787,,,,,,,,,
COL,Colombia,Latin America and the Caribbean,Lower,33.2369,32.0861,30.9995,29.9134,28.8223,27.7489,26.7310,25.7502,24.7808,23.8928,23.0567,22.2847,21.5867,20.8746,20.2241,19.5599,18.8757,18.1850,17.4804,16.7825,16.0610,15.3389,14.6270,13.9459,13.2477,12.5395,11.8562,11.1451,10.4783,9.8603,9.2491,8.6826,8.1234,7.6340,,,,,,,,,
COL,Colombia,Latin America and the Caribbean,Median,35.6867,34.4770,33.2994,32.1468,31.0217,29.9186,28.8326,27.7970,26.8247,25.9268,25.0840,24.2886,23.5435,22.8344,22.1519,21.4954,20.8578,20.2153,19.5764,18.9480,18.3372,17.7429,17.1548,16.5887,16.0586,15.5586,15.0531,14.5820,14.1063,13.6784,13.2402,12.8056,12.4192,12.0288,,,,,,,,,
COL,Colombia,Latin America and the Caribbean,Upper,38.2444,36.9445,35.6683,34.4478,33.2859,32.1070,31.0213,29.9725,28.9787,28.0429,27.1895,26.3726,25.6040,24.8981,24.2283,23.6202,23.0255,22.4408,21.9006,21.3743,20.8806,20.4746,20.1133,19.7807,19.4939,19.3030,19.1064,19.0074,18.9615,18.9573,18.9682,18.9347,18.8925,18.8892,,,,,,,,,
COM,Comoros,Sub-Saharan Africa,Lower,107.3611,103.0607,98.6490,94.1710,89.8444,85.1245,80.7389,76.5876,72.7291,69.2479,65.8120,62.5297,59.5041,56.6861,54.1709,51.8377,49.7801,47.7874,46.1629,44.6711,43.5772,42.7536,42.0440,41.2881,40.5723,39.8380,38.8409,37.8628,36.8414,35.6076,34.3182,32.8710,31.4842,30.0074,,,,,,,,,
COM,Comoros,Sub-Saharan Africa,Median,120.9230,116.1020,111.3409,106.6436,102.0921,97.8014,93.7474,89.9695,86.3192,82.8045,79.5776,76.5312,73.5919,70.7473,67.9923,65.4715,63.1124,60.8477,58.7670,56.8574,55.0852,53.5573,52.1468,50.8352,49.7088,48.7028,47.6239,46.6348,45.6119,44.5805,43.5262,42.3765,41.1352,39.8189,,,,,,,,,
COM,Comoros,Sub-Saharan Africa,Upper,135.4691,129.9630,124.7366,119.5837,114.8606,110.5378,106.6618,102.8961,99.2250,96.0015,92.7398,89.5793,86.5705,83.5582,80.7358,78.0208,75.3647,72.7952,70.4355,68.1552,66.0803,64.1153,62.2296,60.4189,58.8051,57.2413,55.9912,55.0172,54.3945,53.9338,53.5024,53.2389,53.1081,52.7714,,,,,,,,,
CPV,Cabo Verde,Sub-Saharan Africa,Lower,54.3894,53.0807,52.7177,52.7000,52.7008,52.0802,50.2409,47.1316,43.1205,38.8796,34.9323,31.7117,29.4529,27.9984,27.2509,27.0130,27.0018,27.0248,26.8894,26.4792,25.7295,24.6179,23.2177,21.6029,19.8948,18.2216,16.7150,15.4256,14.3058,13.3749,12.5372,11.7382,10.9935,10.2440,,,,,,,,,
CPV,Cabo Verde,Sub-Saharan Africa,Median,56.3850,54.9813,54.5722,54.6335,54.5279,53.7212,51.7216,48.4346,44.3598,40.0211,36.0129,32.7820,30.4818,29.0047,28.2453,27.9922,27.9857,28.0156,27.9080,27.5030,26.7396,25.6328,24.2209,22.6017,20.8548,19.1342,17.5632,16.2075,15.0640,14.1209,13.3462,12.6840,12.1078,11.5895,,,,,,,,,
CPV,Cabo Verde,Sub-Saharan Africa,Upper,58.4454,56.9510,56.5316,56.6095,56.4289,55.4486,53.2813,49.8103,45.6447,41.2053,37.1198,33.8601,31.5230,30.0406,29.2484,28.9966,29.0069,29.0432,28.9515,28.5383,27.7592,26.6685,25.2491,23.6158,21.8504,20.0738,18.4622,17.0481,15.8655,14.9184,14.1958,13.6850,13.3303,13.1138,,,,,,,,,
CRI,Costa Rica,Latin America and the Caribbean,Lower,16.6142,15.9223,15.4064,15.0192,14.7648,14.5751,14.3868,14.1534,13.8032,13.3403,12.8114,12.2972,11.8708,11.5159,11.2568,11.0677,10.9170,10.8006,10.6536,10.4717,10.2243,9.9117,9.5820,9.2505,8.9680,8.7552,8.6278,8.6035,8.6728,8.8397,9.0866,9.3649,9.6132,9.7451,,,,,,,,,
CRI,Costa Rica,Latin America and the Caribbean,Median,16.9343,16.2461,15.7230,15.3439,15.0854,14.8925,14.6993,14.4540,14.1140,13.6474,13.1113,12.5944,12.1543,11.8002,11.5357,11.3450,11.1989,11.0737,10.9281,10.7326,10.4820,10.1784,9.8375,9.5027,9.2137,8.9955,8.8690,8.8531,8.9356,9.1093,9.3711,9.7127,10.1043,10.4598,,,,,,,,,
CRI,Costa Rica,Latin America and the Caribbean,Upper,17.2826,16.5873,16.0432,15.6665,15.3929,15.2109,15.0199,14.7702,14.4289,13.9486,13.4168,12.8993,12.4479,12.0965,11.8262,11.6312,11.4874,11.3486,11.2084,11.0068,10.7536,10.4451,10.0956,9.7682,9.4736,9.2521,9.1270,9.1137,9.2044,9.3869,9.6751,10.0917,10.6518,11.2475,,,,,,,,,
CUB,Cuba,Latin America and the Caribbean,Lower,11.9479,11.3721,10.8412,10.3443,9.8715,9.4200,9.0012,8.6198,8.2734,7.9398,7.6180,7.3286,7.0481,6.7900,6.5308,6.2859,6.0738,5.8812,5.7060,5.5435,5.4203,5.3234,5.2608,5.2302,5.2505,5.3139,5.4279,5.6083,5.8330,6.0967,6.3540,6.5496,6.7060,6.7649,,,,,,,,,
CUB,Cuba,Latin America and the Caribbean,Median,13.4328,12.7911,12.1792,11.6155,11.0871,10.6015,10.1430,9.7152,9.3115,8.9313,8.5686,8.2275,7.9140,7.6160,7.3377,7.0846,6.8511,6.6393,6.4522,6.3015,6.1806,6.0917,6.0332,6.0147,6.0355,6.1022,6.2185,6.3819,6.5968,6.8660,7.1885,7.5577,7.9420,8.2723,,,,,,,,,
CUB,Cuba,Latin America and the Caribbean,Upper,15.1459,14.4211,13.7147,13.0794,12.4823,11.9383,11.4060,10.9239,10.4860,10.0777,9.6819,9.2972,8.9280,8.5912,8.2826,7.9882,7.7190,7.4838,7.2885,7.1223,6.9898,6.8960,6.8382,6.8209,6.8383,6.9081,7.0161,7.1857,7.4085,7.7188,8.1464,8.7450,9.5055,10.3435,,,,,,,,,
